31111,1,92,98,5,31,3,6,54,0
31409,1,92,98,5,31,3,1,54,0
31707,1,92,98,5,31,3,1,54,0
32005,1,92,98,5,31,3,4,54,0
32303,1,92,98,5,30,3,3,54,0
32601,1,92,98,5,31,3,5,54,0
32820,1,92,98,63,31,3,8,59,0
33118,1,92,98,63,30,3,2,59,0
33416,1,92,98,63,31,3,1,59,0
33714,1,92,98,63,31,3,1,59,0
34012,1,92,98,63,31,3,8,59,0
34310,1,92,98,63,31,3,9,59,0
34608,1,92,98,63,31,3,7,59,0
34827,1,92,98,5,31,3,4,55,0
35125,1,92,98,5,31,3,8,55,0
35423,1,92,98,5,31,3,9,55,0
35721,1,92,98,5,31,3,4,55,0
36019,1,92,98,5,31,3,9,55,0
36317,1,92,98,5,30,3,9,55,0
36615,1,92,98,5,31,3,6,55,0
36838,1,92,98,5,31,3,4,70,0
37136,1,92,98,5,32,3,9,70,0
37434,1,92,98,5,31,3,1,70,0
37739,1,92,98,5,30,3,2,70,0
38037,1,92,98,5,30,3,7,70,0
38335,1,92,98,5,30,3,8,70,0
38633,1,92,98,5,31,3,1,70,0
38845,1,95,98,5,31,3,10,51,0
39143,1,95,98,5,31,3,8,51,0
39441,1,95,98,5,31,3,9,51,0
39739,1,95,98,5,30,3,4,51,0
40037,1,95,98,5,30,3,4,51,0
40335,1,95,98,5,31,3,1,51,0
40633,1,95,98,5,31,3,5,51,0
40852,1,95,97,5,31,3,6,54,0
41150,1,95,97,5,31,3,4,54,0
41448,1,95,97,5,31,3,3,54,0
41746,1,95,97,5,31,3,1,54,0
42044,1,95,97,5,31,3,8,54,0
42342,1,95,97,5,31,3,3,54,0
42640,1,95,97,5,31,3,1,54,0
42944,1,95,97,5,31,3,6,54,0
43242,1,95,97,5,31,3,1,54,0
43540,1,95,97,5,31,3,1,54,0
43838,1,95,97,5,31,3,7,54,0
44136,1,95,97,5,31,3,3,54,0
44434,1,95,97,5,31,3,6,54,0
44732,1,95,97,5,31,3,1,54,0
45030,1,98,97,5,31,3,8,69,0
45328,1,98,97,5,31,3,5,69,0
45627,1,98,97,5,31,3,2,69,0
45925,1,98,97,5,31,3,9,69,0
46223,1,98,97,5,31,3,7,69,0
46521,1,98,97,5,31,3,10,69,0
46819,1,98,97,5,31,3,1,69,0
47117,1,98,98,5,31,3,6,59,0
47415,1,98,98,5,31,3,6,59,0
47713,1,98,98,5,31,3,3,59,0
48011,1,98,98,5,32,3,5,59,0
48316,1,98,98,5,32,3,2,59,0
48614,1,98,98,5,31,3,7,59,0
48912,1,98,98,5,31,3,3,59,0
49139,1,98,98,5,31,3,9,57,0
49437,1,98,98,5,32,3,6,57,0
49735,1,98,98,5,30,3,1,57,0
50033,1,98,98,5,30,3,9,57,0
50331,1,98,98,5,30,3,4,57,0
50629,1,98,98,5,31,3,10,57,0
50927,1,98,98,5,31,3,7,57,0
51147,1,98,98,5,31,3,10,59,0
51445,1,98,98,5,31,3,1,59,0
51743,1,98,98,5,29,3,6,59,0
52041,1,98,98,5,30,3,3,59,0
52339,1,98,98,5,31,3,4,59,0
52637,1,98,98,5,31,3,5,59,0
52935,1,98,98,5,31,3,6,59,0
53240,1,85,98,5,31,3,1,70,0
53538,1,85,98,5,31,3,4,70,0
53836,1,85,98,5,31,3,6,70,0
54134,1,85,98,5,31,3,1,70,0
54433,1,85,98,5,31,3,6,70,0
54731,1,85,98,5,31,3,6,70,0
55029,1,85,98,5,30,3,6,70,0
55301,1,85,98,64,31,3,9,53,0
55599,1,85,98,64,31,3,4,53,0
55897,1,85,98,64,31,3,4,53,0
56195,1,85,98,64,31,3,5,53,0
56493,1,85,98,64,30,3,1,53,0
56791,1,85,98,64,30,3,2,53,0
57089,1,85,98,64,31,3,7,53,0
57309,1,85,98,54,30,3,4,64,0
57607,1,85,98,54,31,3,1,64,0
57905,1,85,98,54,31,3,8,64,0
58210,1,85,98,54,31,3,10,64,0
58508,1,85,98,54,31,3,6,64,0
58806,1,85,98,54,31,3,10,64,0
59104,1,85,98,54,31,3,10,64,0
59316,1,99,98,5,31,3,1,59,0
59614,1,99,98,5,31,3,8,59,0
59912,1,99,98,5,31,3,8,59,0
60210,1,99,98,5,31,3,6,59,0
60508,1,99,98,5,31,3,8,59,0
60806,1,99,98,5,31,3,4,59,0
61104,1,99,98,5,31,3,7,59,0
61327,1,99,98,5,31,3,6,60,0
61625,1,99,98,5,31,3,3,60,0
61923,1,99,98,5,31,3,3,60,0
62221,1,99,98,5,31,3,6,60,0
62519,1,99,98,5,31,3,4,60,0
62817,1,99,98,5,31,3,4,60,0
63115,1,99,98,5,31,3,4,60,0
63421,1,99,97,5,31,3,8,50,0
63719,1,99,97,5,31,3,6,50,0
64017,1,99,97,5,31,3,8,50,0
64315,1,99,97,5,31,3,7,50,0
64613,1,99,97,5,31,3,8,50,0
64911,1,99,97,5,31,3,7,50,0
65209,1,99,97,5,31,3,10,50,0
65486,1,99,97,5,31,3,5,50,0
65784,1,99,97,5,31,3,9,50,0
66082,1,99,97,5,31,3,3,50,0
66380,1,99,97,5,31,3,2,50,0
66678,1,99,97,5,31,3,6,50,0
66976,1,99,97,5,31,3,1,50,0
67274,1,99,97,5,31,3,7,50,0
67493,1,99,97,5,31,3,5,50,0
67791,1,99,97,5,31,3,2,50,0
68089,1,99,97,5,31,3,1,50,0
68394,1,99,97,5,31,3,1,50,0
68692,1,99,97,5,31,3,5,50,0
68990,1,99,97,5,31,3,7,50,0
69288,1,99,97,5,31,3,10,50,0
69508,1,99,97,5,31,3,8,65,0
69806,1,99,97,5,31,3,5,65,0
70104,1,99,97,5,31,3,10,65,0
70402,1,99,97,5,31,3,3,65,0
70700,1,99,97,5,31,3,6,65,0
70998,1,99,97,5,31,3,4,65,0
71296,1,99,97,5,31,3,3,65,0
71514,1,99,97,5,31,3,7,57,0
71812,1,99,97,5,31,3,3,57,0
72111,1,99,97,5,31,3,4,57,0
72409,1,99,97,5,30,3,8,57,0
72707,1,99,97,5,31,3,8,57,0
73005,1,99,97,5,32,3,4,57,0
73303,1,99,97,5,31,3,1,57,0
73522,1,85,97,57,31,3,7,70,0
73820,1,85,97,57,31,3,7,70,0
74118,1,85,97,57,31,3,10,70,0
74416,1,85,97,57,31,3,9,70,0
74714,1,85,97,57,31,3,2,70,0
75012,1,85,97,57,30,3,8,70,0
75310,1,85,97,57,31,3,7,70,0
75536,1,85,97,50,32,3,4,66,0
75834,1,85,97,50,31,3,9,66,0
76132,1,85,97,50,31,3,5,66,0
76430,1,85,97,50,30,3,1,66,0
76728,1,85,97,50,31,3,8,66,0
77026,1,85,97,50,31,3,9,66,0
77324,1,85,97,50,31,3,1,66,0
77543,1,85,97,5,30,3,5,67,0
77841,1,85,97,5,31,3,5,67,0
78139,1,85,97,5,30,3,1,67,0
78444,1,85,97,5,30,3,10,67,0
78742,1,85,97,5,30,3,6,67,0
79040,1,85,97,5,30,3,9,67,0
79338,1,85,97,5,31,3,2,67,0
79549,1,85,97,5,32,3,2,58,0
79847,1,85,97,5,33,3,10,58,0
80145,1,85,97,5,32,3,2,58,0
80443,1,85,97,5,29,3,3,58,0
80742,1,85,97,5,29,3,8,58,0
81040,1,85,97,5,30,3,3,58,0
81338,1,85,97,5,30,3,5,58,0
81556,1,85,97,5,31,3,6,56,0
81854,1,85,97,5,31,3,2,56,0
82152,1,85,97,5,31,3,4,56,0
82450,1,85,97,5,31,3,6,56,0
82748,1,85,97,5,31,3,9,56,0
83046,1,85,97,5,30,3,7,56,0
83344,1,85,97,5,30,3,3,56,0
83563,1,86,98,5,30,3,8,50,0
83861,1,86,98,5,30,3,9,50,0
84159,1,86,98,5,30,3,3,50,0
84457,1,86,98,5,31,3,8,50,0
84755,1,86,98,5,31,3,5,50,0
85053,1,86,98,5,31,3,4,50,0
85351,1,86,98,5,31,3,6,50,0
85570,1,86,98,5,31,3,10,53,0
85868,1,86,98,5,31,3,8,53,0
86166,1,86,98,5,31,3,7,53,0
86464,1,86,98,5,30,3,3,53,0
86762,1,86,98,5,30,3,8,53,0
87060,1,86,98,5,31,3,6,53,0
87358,1,86,98,5,30,3,4,53,0
87584,1,86,98,5,30,3,1,53,0
87882,1,86,98,5,31,3,9,53,0
88180,1,86,98,5,32,3,7,53,0
88485,1,86,98,5,32,3,2,53,0
88783,1,86,98,5,31,3,8,53,0
89081,1,86,98,5,31,3,8,53,0
89380,1,86,98,5,30,3,8,53,0
89599,1,99,97,5,31,3,9,50,0
89897,1,99,97,5,31,3,1,50,0
90195,1,99,97,5,31,3,10,50,0
90493,1,99,97,5,31,3,1,50,0
90791,1,99,97,5,30,3,1,50,0
91089,1,99,97,5,31,3,7,50,0
91387,1,99,97,5,31,3,2,50,0
91611,1,99,97,5,31,3,4,66,0
91909,1,99,97,5,31,3,10,66,0
92207,1,99,97,5,31,3,4,66,0
92505,1,99,97,5,31,3,9,66,0
92803,1,99,97,5,31,3,1,66,0
93101,1,99,97,5,31,3,5,66,0
93399,1,99,97,5,31,3,4,66,0
93662,1,99,97,5,30,3,10,70,0
93960,1,99,97,5,31,3,9,70,0
94258,1,99,97,5,31,3,2,70,0
94556,1,99,97,5,31,3,3,70,0
94854,1,99,97,5,30,3,2,70,0
95152,1,99,97,5,31,3,5,70,0
95450,1,99,97,5,31,3,5,70,0
95669,1,99,97,5,31,3,4,50,0
95967,1,99,97,5,31,3,6,50,0
96265,1,99,97,5,31,3,10,50,0
96563,1,99,97,5,31,3,6,50,0
96861,1,99,97,5,30,3,8,50,0
97159,1,99,97,5,31,3,9,50,0
97457,1,99,97,5,31,3,2,50,0
97679,1,99,97,5,31,3,9,53,0
97977,1,99,97,5,31,3,4,53,0
98276,1,99,97,5,31,3,10,53,0
98574,1,99,97,5,30,3,6,53,0
98879,1,99,97,5,30,3,10,53,0
99177,1,99,97,5,31,3,10,53,0
99475,1,99,97,5,31,3,9,53,0
99686,1,94,98,5,31,3,5,58,0
99984,1,94,98,5,31,3,4,58,0
100282,1,94,98,5,31,3,2,58,0
100580,1,94,98,5,30,3,2,58,0
100878,1,94,98,5,30,3,7,58,0
101176,1,94,98,5,30,3,5,58,0
101474,1,94,98,5,31,3,8,58,0
101695,1,94,98,5,31,3,3,60,0
101993,1,94,98,5,31,3,6,60,0
102291,1,94,98,5,31,3,2,60,0
102589,1,94,98,5,31,3,3,60,0
102887,1,94,98,5,30,3,3,60,0
103185,1,94,98,5,30,3,3,60,0
103483,1,94,98,5,31,3,4,60,0
103788,1,94,98,5,31,3,2,60,0
104060,1,97,98,54,31,3,5,50,0
104358,1,97,98,54,31,3,8,50,0
104656,1,97,98,54,31,3,3,50,0
104954,1,97,98,54,31,3,5,50,0
105252,1,97,98,54,31,3,4,50,0
105550,1,97,98,54,30,3,2,50,0
105848,1,97,98,54,31,3,4,50,0
106070,1,97,98,5,31,3,6,54,0
106368,1,97,98,5,31,3,7,54,0
106666,1,97,98,5,30,3,10,54,0
106965,1,97,98,5,30,3,7,54,0
107263,1,97,98,5,30,3,7,54,0
107561,1,97,98,5,31,3,10,54,0
107859,1,97,98,5,31,3,4,54,0
108077,1,97,98,5,31,3,9,58,0
108367,1,97,98,5,30,3,8,58,0
108666,1,97,98,5,30,3,5,58,0
108964,1,97,98,5,31,3,8,58,0
109262,1,97,98,5,31,3,7,58,0
109560,1,97,98,5,30,3,9,58,0
109858,1,97,98,5,30,3,6,58,0
110084,5,97,97,5,31,3,45,53,0
110382,5,97,97,5,32,3,61,53,0
110680,5,97,97,5,30,3,34,53,0
110978,5,97,97,5,30,3,68,53,0
111276,5,97,97,5,31,3,68,53,0
111574,5,97,97,5,31,3,60,53,0
111872,5,97,97,5,31,3,29,53,0
112092,5,97,97,5,30,3,5,55,0
112390,5,97,97,5,30,3,4,55,0
112688,5,97,97,5,31,3,9,55,0
112986,5,97,97,5,31,3,3,55,0
113291,5,97,97,5,31,3,5,55,0
113589,5,97,97,5,30,3,8,55,0
113887,5,97,97,5,30,3,9,55,0
114185,5,89,97,5,31,3,7,50,0
114483,5,89,97,5,31,3,2,50,0
114781,5,89,97,5,31,3,1,50,0
115079,5,89,97,5,30,3,3,50,0
115377,5,89,97,5,30,3,9,50,0
115676,5,89,97,5,30,3,9,50,0
115974,5,89,97,5,31,3,9,50,0
116237,5,89,97,5,32,3,9,57,0
116535,5,89,97,5,31,3,6,57,0
116833,5,89,97,5,31,3,10,57,0
117131,5,89,97,5,30,3,10,57,0
117429,5,89,97,5,31,3,4,57,0
117727,5,89,97,5,31,3,7,57,0
118025,5,89,97,5,31,3,10,57,0
118246,5,89,97,5,31,3,7,69,0
118544,5,89,97,5,31,3,7,69,0
118842,5,89,97,5,31,3,1,69,0
119140,5,89,97,5,31,3,3,69,0
119438,5,89,97,5,30,3,1,69,0
119736,5,89,97,5,31,3,5,69,0
120034,5,89,97,5,31,3,6,69,0
120254,5,89,97,5,31,3,2,58,0
120552,5,89,97,5,31,3,2,58,0
120850,5,89,97,5,31,3,10,58,0
121148,5,89,97,5,31,3,7,58,0
121446,5,89,97,5,30,3,1,58,0
121744,5,89,97,5,31,3,7,58,0
122042,5,89,97,5,31,3,4,58,0
122261,5,89,90,63,31,3,6,54,0
122559,5,89,90,63,31,3,9,54,0
122857,5,89,90,63,32,3,2,54,0
123161,5,89,90,63,30,3,6,54,0
123459,5,89,90,63,31,3,10,54,0
123757,5,89,90,63,31,3,8,54,0
124055,5,89,90,63,30,3,8,54,0
124353,5,83,90,56,30,3,8,70,0
124652,5,83,90,56,31,3,8,70,0
124950,5,83,90,56,31,3,3,70,0
125248,5,83,90,56,30,3,5,70,0
125546,5,83,90,56,30,3,7,70,0
125844,5,83,90,56,31,3,8,70,0
126142,5,83,90,56,31,3,10,70,0
126403,5,83,98,5,30,3,1,65,0
126701,5,83,98,5,30,3,2,65,0
126999,5,83,98,5,31,3,7,65,0
127297,5,83,98,5,32,3,3,65,0
127595,5,83,98,5,31,3,4,65,0
127893,5,83,98,5,30,3,1,65,0
128198,5,83,98,5,30,3,1,65,0
128410,5,83,98,5,30,3,7,67,0
128708,5,83,98,5,31,3,3,67,0
129006,5,83,98,5,31,3,7,67,0
129304,5,83,98,5,31,3,5,67,0
129602,5,83,98,5,30,3,6,67,0
129900,5,83,98,5,30,3,8,67,0
130198,5,83,98,5,31,3,8,67,0
130417,5,83,98,5,31,3,6,64,0
130715,5,83,98,5,31,3,9,64,0
131013,5,83,98,5,30,3,4,64,0
131311,5,83,98,5,30,3,1,64,0
131609,5,83,98,5,31,3,3,64,0
131907,5,83,98,5,31,3,5,64,0
132205,5,83,98,5,31,3,5,64,0
132425,5,83,98,5,31,3,2,50,0
132723,5,83,98,5,31,3,3,50,0
133028,5,83,98,5,31,3,6,50,0
133327,5,83,98,5,30,3,1,50,0
133625,5,83,98,5,30,3,2,50,0
133923,5,83,98,5,31,3,10,50,0
134221,5,83,98,5,31,3,8,50,0
134519,5,106,98,5,31,3,2,70,0
134817,5,106,98,5,31,3,1,70,0
135115,5,106,98,5,31,3,2,70,0
135413,5,106,98,5,31,3,6,70,0
135711,5,106,98,5,31,3,1,70,0
136009,5,106,98,5,31,3,7,70,0
136307,5,106,98,5,32,3,3,70,0
136578,1,106,98,5,31,3,29,61,0
136876,1,106,98,5,30,3,9,61,0
137174,1,106,98,5,31,3,9,61,0
137472,1,106,98,5,30,3,54,61,0
137770,1,106,98,5,30,3,3,61,0
138075,1,106,98,5,30,3,14,61,0
138373,1,106,98,5,31,3,48,61,0
138585,4,106,90,5,31,3,40,67,0
138883,4,106,90,5,31,3,53,67,0
139181,4,106,90,5,31,3,21,67,0
139479,4,106,90,5,30,3,59,67,0
139777,4,106,90,5,30,3,63,67,0
140075,4,106,90,5,31,3,59,67,0
140373,4,106,90,5,31,3,63,67,0
140592,4,106,90,5,30,3,8,63,0
140890,4,106,90,5,31,3,4,63,0
141188,4,106,90,5,31,3,3,63,0
141486,4,106,90,5,32,3,5,63,0
141784,4,106,90,5,30,3,7,63,0
142083,4,106,90,5,30,3,1,63,0
142381,4,106,90,5,31,3,6,63,0
142600,4,106,85,5,31,3,6,53,0
142898,4,106,85,5,31,3,9,53,0
143196,4,106,85,5,31,3,5,53,0
143494,4,106,85,5,30,3,7,53,0
143792,4,106,85,5,31,3,6,53,0
144090,4,106,85,5,31,3,6,53,0
144388,4,106,85,5,31,3,5,53,0
144686,4,106,85,5,31,3,5,53,0
144942,4,97,85,5,31,3,4,70,0
145240,4,97,85,5,31,3,9,70,0
145538,4,97,85,5,31,3,5,70,0
145836,4,97,85,5,31,3,2,70,0
146134,4,97,85,5,31,3,10,70,0
146432,4,97,85,5,31,3,8,70,0
146730,4,97,85,5,31,3,5,70,0
146948,4,97,85,5,31,3,7,53,0
147238,4,97,85,5,31,3,5,53,0
147537,4,97,85,5,30,3,2,53,0
147835,4,97,85,5,30,3,8,53,0
148133,4,97,85,5,31,3,9,53,0
148431,4,97,85,5,31,3,6,53,0
148729,4,97,85,5,31,3,10,53,0
148955,4,97,97,5,31,3,10,52,0
149253,4,97,97,5,31,3,6,52,0
149551,4,97,97,5,31,3,9,52,0
149849,4,97,97,5,31,3,8,52,0
150147,4,97,97,5,31,3,1,52,0
150445,4,97,97,5,30,3,9,52,0
150743,4,97,97,5,31,3,7,52,0
150963,4,100,97,5,32,3,8,58,0
151261,4,100,97,5,32,3,6,58,0
151559,4,100,97,5,31,3,5,58,0
151857,4,100,97,5,30,3,9,58,0
152162,4,100,97,5,31,3,3,58,0
152460,4,100,97,5,31,3,7,58,0
152758,4,100,97,5,31,3,10,58,0
152969,4,100,97,5,30,3,3,63,0
153267,4,100,97,5,31,3,7,63,0
153565,4,100,97,5,31,3,2,63,0
153863,4,100,97,5,31,3,8,63,0
154161,4,100,97,5,31,3,2,63,0
154459,4,100,97,5,31,3,3,63,0
154757,4,100,97,5,31,3,5,63,0
155055,4,100,97,5,31,3,2,63,0
155353,4,100,97,5,31,3,3,63,0
155634,4,102,96,5,31,3,8,49,0
155938,4,102,96,5,31,3,4,49,0
156487,4,102,96,5,30,3,6,49,0
156827,4,102,96,5,31,3,9,49,0
157126,4,102,96,5,31,3,6,49,0
157431,4,102,96,5,31,3,9,49,0
157641,4,102,96,5,31,3,1,53,0
157939,4,102,96,5,31,3,8,53,0
158237,4,102,96,5,31,3,10,53,0
158535,4,102,96,5,31,3,9,53,0
158833,4,102,96,5,30,3,2,53,0
159131,4,102,96,5,31,3,8,53,0
159429,4,102,96,5,31,3,7,53,0
159649,4,102,96,5,31,3,9,55,0
159947,4,102,96,5,31,3,5,55,0
160245,4,102,96,5,31,3,1,55,0
160543,4,102,96,5,31,3,10,55,0
160841,4,102,96,5,31,3,8,55,0
161139,4,102,96,5,31,3,9,55,0
161437,4,102,96,5,30,3,2,55,0
161656,4,102,96,5,31,3,7,70,0
161961,4,102,96,5,30,3,7,70,0
162259,4,102,96,5,31,3,9,70,0
162557,4,102,96,5,31,3,1,70,0
162855,4,102,96,5,31,3,1,70,0
163153,4,102,96,5,31,3,5,70,0
163451,4,102,96,5,31,3,3,70,0
163663,4,102,96,5,31,3,7,68,0
163961,4,102,96,5,31,3,9,68,0
164259,4,102,96,5,31,3,2,68,0
164557,4,102,96,5,31,3,9,68,0
164855,4,102,96,5,31,3,7,68,0
165153,4,102,96,5,31,3,8,68,0
165453,4,102,96,5,31,3,3,68,0
165674,4,90,96,5,31,3,9,50,0
165972,4,90,96,5,31,3,8,50,0
166270,4,90,96,5,31,3,8,50,0
166568,4,90,96,5,31,3,9,50,0
166873,4,90,96,5,30,3,5,50,0
167171,4,90,96,5,30,3,1,50,0
167469,4,90,96,5,31,3,4,50,0
167682,4,90,96,5,31,3,10,52,0
167980,4,90,96,5,31,3,10,52,0
168278,4,90,96,5,31,3,5,52,0
168576,4,90,96,5,31,3,2,52,0
168874,4,90,96,5,31,3,5,52,0
169172,4,90,96,5,31,3,2,52,0
169470,4,90,96,5,31,3,7,52,0
169690,4,90,97,5,31,3,9,50,0
169988,4,90,97,5,31,3,6,50,0
170286,4,90,97,5,31,3,4,50,0
170584,4,90,97,5,31,3,8,50,0
170882,4,90,97,5,31,3,4,50,0
171180,4,90,97,5,31,3,2,50,0
171478,4,90,97,5,31,3,5,50,0
171698,4,96,97,5,31,3,10,61,0
171996,4,96,97,5,31,3,4,61,0
172294,4,96,97,5,31,3,4,61,0
172592,4,96,97,5,31,3,5,61,0
172890,4,96,97,5,31,3,6,61,0
173188,4,96,97,5,31,3,7,61,0
173486,4,96,97,5,31,3,9,61,0
173705,4,96,97,5,31,3,5,64,0
174004,4,96,97,5,30,3,2,64,0
174302,4,96,97,5,31,3,3,64,0
174600,4,96,97,5,31,3,4,64,0
174898,4,96,97,5,30,3,10,64,0
175196,4,96,97,5,30,3,6,64,0
175494,4,96,97,5,31,3,6,64,0
175712,4,96,97,67,31,3,7,70,0
176010,4,96,97,67,31,3,6,70,0
176308,4,96,97,67,31,3,10,70,0
176613,4,96,97,67,31,3,1,70,0
176911,4,96,97,67,31,3,4,70,0
177209,4,96,97,67,31,3,9,70,0
177507,4,96,97,67,31,3,3,70,0
177719,4,96,97,5,31,3,10,68,0
178017,4,96,97,5,31,3,3,68,0
178315,4,96,97,5,31,3,1,68,0
178613,4,96,97,5,30,3,7,68,0
178911,4,96,97,5,31,3,7,68,0
179209,4,96,97,5,31,3,1,68,0
179507,4,96,97,5,31,3,4,68,0
179727,4,96,97,5,31,3,3,53,0
180025,4,96,97,5,34,3,9,53,0
180323,4,96,97,5,30,3,6,53,0
180621,4,96,97,5,30,3,7,53,0
180919,4,96,97,5,31,3,8,53,0
181217,4,96,97,5,31,3,10,53,0
181522,4,96,97,5,31,3,6,53,0
181740,4,87,97,5,30,3,2,50,0
182038,4,87,97,5,30,3,8,50,0
182336,4,87,97,5,31,3,3,50,0
182635,4,87,97,5,31,3,3,50,0
182933,4,87,97,5,31,3,9,50,0
183231,4,87,97,5,31,3,2,50,0
183529,4,87,97,5,30,3,6,50,0
183754,4,87,97,5,31,3,5,54,0
184052,4,87,97,5,31,3,7,54,0
184350,4,87,97,5,31,3,6,54,0
184648,4,87,97,5,31,3,3,54,0
184946,4,87,97,5,32,3,5,54,0
185244,4,87,97,5,31,3,1,54,0
185542,4,87,97,5,30,3,8,54,0
185840,4,87,97,5,30,3,8,54,0
186043,4,94,98,5,30,3,6,70,0
186348,4,94,98,5,31,3,3,70,0
186646,4,94,98,5,31,3,9,70,0
186944,4,94,98,5,31,3,8,70,0
187242,4,94,98,5,31,3,8,70,0
187540,4,94,98,5,30,3,10,70,0
187838,4,94,98,5,31,3,6,70,0
188050,4,94,98,5,31,3,8,70,0
188348,4,94,98,5,31,3,8,70,0
188646,4,94,98,5,31,3,4,70,0
188944,4,94,98,5,31,3,4,70,0
189242,4,94,98,5,31,3,9,70,0
189540,4,94,98,5,31,3,4,70,0
189838,4,94,98,5,31,3,6,70,0
190057,4,94,98,5,31,3,6,65,0
190355,4,94,98,5,31,3,10,65,0
190653,4,94,98,5,31,3,10,65,0
190951,4,94,98,5,30,3,4,65,0
191257,4,94,98,5,31,3,6,65,0
191555,4,94,98,5,31,3,8,65,0
191853,4,94,98,5,31,3,10,65,0
192072,4,88,98,5,31,3,1,66,0
192370,4,88,98,5,31,3,9,66,0
192668,4,88,98,5,31,3,9,66,0
192966,4,88,98,5,30,3,9,66,0
193264,4,88,98,5,30,3,4,66,0
193562,4,88,98,5,31,3,5,66,0
193860,4,88,98,5,31,3,2,66,0
194080,4,88,98,5,31,3,1,62,0
194378,4,88,98,5,31,3,3,62,0
